time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2022-02-21T12:00:00Z,0.0,32.35,-117.67500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.6625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.65,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.63749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.61250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.6,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.5875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.57499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.5625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.55000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.5375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.525,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.51249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.5,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.48750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.475,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.4625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.44999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.4375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.42500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.4125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.4,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.38749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.36250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.35,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.3375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.32499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.3125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.30000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.2875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.275,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.26249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.25,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.23750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.225,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.2125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.19999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.1875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.17500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.1625,0.5609782
2022-02-21T12:00:00Z,0.0,32.35,-117.15,0.5609782
2022-02-21T12:00:00Z,0.0,32.35,-117.13749999999999,0.5609782
2022-02-21T12:00:00Z,0.0,32.35,-117.125,0.90791094
2022-02-21T12:00:00Z,0.0,32.35,-117.11250000000001,0.7177679
2022-02-21T12:00:00Z,0.0,32.35,-117.1,0.7177679
2022-02-21T12:00:00Z,0.0,32.35,-117.0875,40.273365
2022-02-21T12:00:00Z,0.0,32.35,-117.07499999999999,40.273365
2022-02-21T12:00:00Z,0.0,32.35,-117.0625,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.4,0.26936588
2022-02-21T12:00:00Z,0.0,32.3625,-121.38749999999999,0.22998443
2022-02-21T12:00:00Z,0.0,32.3625,-121.375,0.2827611
2022-02-21T12:00:00Z,0.0,32.3625,-121.36250000000001,0.14773211
2022-02-21T12:00:00Z,0.0,32.3625,-121.35,0.15574542
2022-02-21T12:00:00Z,0.0,32.3625,-121.3375,0.15574542
2022-02-21T12:00:00Z,0.0,32.3625,-121.32499999999999,0.17954002
2022-02-21T12:00:00Z,0.0,32.3625,-121.3125,0.17690101
2022-02-21T12:00:00Z,0.0,32.3625,-121.30000000000001,0.18072236
2022-02-21T12:00:00Z,0.0,32.3625,-121.2875,0.17330296
2022-02-21T12:00:00Z,0.0,32.3625,-121.275,0.17612706
2022-02-21T12:00:00Z,0.0,32.3625,-121.26249999999999,0.18415654
2022-02-21T12:00:00Z,0.0,32.3625,-121.25,0.18639229
2022-02-21T12:00:00Z,0.0,32.3625,-121.23750000000001,0.1573467
2022-02-21T12:00:00Z,0.0,32.3625,-121.225,0.1757673
2022-02-21T12:00:00Z,0.0,32.3625,-121.2125,0.1757673
2022-02-21T12:00:00Z,0.0,32.3625,-121.19999999999999,0.24388182
2022-02-21T12:00:00Z,0.0,32.3625,-121.1875,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.17500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.1625,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.15,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.13749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.125,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.11250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.1,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.0875,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.07499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.3625,-121.0625,0.14068174
2022-02-21T12:00:00Z,0.0,32.3625,-121.05000000000001,0.14068174
2022-02-21T12:00:00Z,0.0,32.3625,-121.0375,0.14552468
2022-02-21T12:00:00Z,0.0,32.3625,-121.025,0.13956359
2022-02-21T12:00:00Z,0.0,32.3625,-121.01249999999999,0.14238288
2022-02-21T12:00:00Z,0.0,32.3625,-121.0,0.15011293
2022-02-21T12:00:00Z,0.0,32.3625,-120.98750000000001,0.18381776
2022-02-21T12:00:00Z,0.0,32.3625,-120.975,0.158296
2022-02-21T12:00:00Z,0.0,32.3625,-120.9625,0.17315832
2022-02-21T12:00:00Z,0.0,32.3625,-120.94999999999999,0.1864112
2022-02-21T12:00:00Z,0.0,32.3625,-120.9375,0.1571948
2022-02-21T12:00:00Z,0.0,32.3625,-120.92500000000001,0.17928767
2022-02-21T12:00:00Z,0.0,32.3625,-120.9125,0.15719448
2022-02-21T12:00:00Z,0.0,32.3625,-120.9,0.15977466
2022-02-21T12:00:00Z,0.0,32.3625,-120.88749999999999,0.1658298
2022-02-21T12:00:00Z,0.0,32.3625,-120.875,0.16272408
2022-02-21T12:00:00Z,0.0,32.3625,-120.86250000000001,0.17067991
2022-02-21T12:00:00Z,0.0,32.3625,-120.85,0.1598101
